time,PC,PCabin,ceiling_t,altitude_out,velocity_out
6.6340000000003897e+01,9.8870947425273567e+04,9.8884047453039224e+04,2.9823756336864750e+02,7.7396666666671206e+02,1.7897619047619511e+01
6.6360000000003893e+01,9.8870235071441683e+04,9.8884047453039224e+04,2.9823756336864750e+02,7.7420000000004541e+02,1.7900000000000464e+01
6.6380000000003903e+01,9.8869522733861260e+04,9.8884047453039224e+04,2.9823756336864750e+02,7.7443333333337887e+02,1.7902380952381417e+01
6.6400000000003899e+01,9.8868810412532039e+04,9.8884047453039224e+04,2.9822877275764461e+02,7.7466666666671210e+02,1.7904761904762367e+01
6.6420000000003895e+01,9.8868098107453727e+04,9.8886096969765698e+04,2.9822877275764461e+02,7.7490000000004545e+02,1.7907142857143320e+01
6.6440000000003906e+01,9.8867385818626062e+04,9.8886096969765698e+04,2.9822877275764461e+02,7.7513333333337891e+02,1.7909523809524273e+01
6.6460000000003902e+01,9.8866673546048711e+04,9.8886096969765698e+04,2.9822877275764461e+02,7.7536666666671215e+02,1.7911904761905227e+01
6.6480000000003898e+01,9.8865961289721454e+04,9.8886096969765698e+04,2.9822877275764461e+02,7.7560000000004538e+02,1.7914285714286180e+01
6.6500000000003894e+01,9.8865249049643957e+04,9.8886096969765698e+04,2.9822877275764461e+02,7.7583333333337873e+02,1.7916666666667130e+01
6.6520000000003904e+01,9.8864536825815958e+04,9.8878695787716541e+04,2.9822877275764461e+02,7.7606666666671219e+02,1.7919047619048083e+01
6.6540000000003900e+01,9.8863824618237166e+04,9.8878695787716541e+04,2.9822877275764461e+02,7.7630000000004543e+02,1.7921428571429036e+01
6.6560000000003896e+01,9.8863112426907304e+04,9.8878695787716541e+04,2.9822877275764461e+02,7.7653333333337878e+02,1.7923809523809986e+01
6.6580000000003906e+01,9.8862400251826082e+04,9.8878695787716541e+04,2.9822877275764461e+02,7.7676666666671224e+02,1.7926190476190939e+01
6.6600000000003902e+01,9.8861688092993209e+04,9.8878695787716541e+04,2.9818115241156704e+02,7.7700000000004547e+02,1.7928571428571892e+01
6.6620000000003898e+01,9.8860975950408436e+04,9.8876688019903828e+04,2.9818115241156704e+02,7.7723333333337882e+02,1.7930952380952846e+01
6.6640000000003894e+01,9.8860263824071459e+04,9.8876688019903828e+04,2.9818115241156704e+02,7.7746666666671206e+02,1.7933333333333795e+01
6.6660000000003905e+01,9.8859551713981971e+04,9.8876688019903828e+04,2.9818115241156704e+02,7.7770000000004552e+02,1.7935714285714752e+01
6.6680000000003901e+01,9.8858839620139712e+04,9.8876688019903828e+04,2.9818115241156704e+02,7.7793333333337876e+02,1.7938095238095702e+01
6.6700000000003897e+01,9.8858127542544389e+04,9.8876688019903828e+04,2.9818115241156704e+02,7.7816666666671210e+02,1.7940476190476655e+01
6.6720000000003907e+01,9.8857415481195727e+04,9.8870127082040024e+04,2.9818115241156704e+02,7.7840000000004557e+02,1.7942857142857608e+01
6.6740000000003903e+01,9.8856703436093434e+04,9.8870127082040024e+04,2.9818115241156704e+02,7.7863333333337880e+02,1.7945238095238558e+01
6.6760000000003899e+01,9.8855991407237248e+04,9.8870127082040024e+04,2.9818115241156704e+02,7.7886666666671215e+02,1.7947619047619511e+01
6.6780000000003895e+01,9.8855279394626865e+04,9.8870127082040024e+04,2.9818115241156704e+02,7.7910000000004538e+02,1.7950000000000465e+01
6.6800000000003806e+01,9.8854567398261992e+04,9.8870127082040024e+04,2.9817092467753741e+02,7.7933333333337771e+02,1.7952380952381404e+01
6.6820000000003802e+01,9.8853855418142368e+04,9.8871397500085164e+04,2.9817092467753741e+02,7.7956666666671094e+02,1.7954761904762357e+01
6.6840000000003798e+01,9.8853143454267702e+04,9.8871397500085164e+04,2.9817092467753741e+02,7.7980000000004429e+02,1.7957142857143310e+01
6.6860000000003794e+01,9.8852431506637702e+04,9.8871397500085164e+04,2.9817092467753741e+02,7.8003333333337753e+02,1.7959523809524260e+01
6.6880000000003804e+01,9.8851719575252093e+04,9.8871397500085164e+04,2.9817092467753741e+02,7.8026666666671099e+02,1.7961904761905213e+01
6.6900000000003800e+01,9.8851007660110583e+04,9.8871397500085164e+04,2.9817092467753741e+02,7.8050000000004434e+02,1.7964285714286166e+01
6.6920000000003796e+01,9.8850295761212910e+04,9.8864163557705891e+04,2.9817092467753741e+02,7.8073333333337757e+02,1.7966666666667116e+01
6.6940000000003806e+01,9.8849583878558740e+04,9.8864163557705891e+04,2.9817092467753741e+02,7.8096666666671103e+02,1.7969047619048073e+01
6.6960000000003802e+01,9.8848872012147869e+04,9.8864163557705891e+04,2.9817092467753741e+02,7.8120000000004427e+02,1.7971428571429023e+01
6.6980000000003798e+01,9.8848160161979948e+04,9.8864163557705891e+04,2.9817092467753741e+02,7.8143333333337762e+02,1.7973809523809976e+01
6.7000000000003794e+01,9.8847448328054714e+04,9.8864163557705891e+04,2.9814564953163011e+02,7.8166666666671085e+02,1.7976190476190929e+01
6.7020000000003805e+01,9.8846736510371877e+04,9.8863252042500739e+04,2.9814564953163011e+02,7.8190000000004432e+02,1.7978571428571883e+01
6.7040000000003801e+01,9.8846024708931160e+04,9.8863252042500739e+04,2.9814564953163011e+02,7.8213333333337766e+02,1.7980952380952832e+01
6.7060000000003797e+01,9.8845312923732286e+04,9.8863252042500739e+04,2.9814564953163011e+02,7.8236666666671090e+02,1.7983333333333785e+01
6.7080000000003807e+01,9.8844601154774966e+04,9.8863252042500739e+04,2.9814564953163011e+02,7.8260000000004436e+02,1.7985714285714739e+01
6.7100000000003803e+01,9.8843889402058907e+04,9.8863252042500739e+04,2.9814564953163011e+02,7.8283333333337771e+02,1.7988095238095688e+01
6.7120000000003799e+01,9.8843177665583848e+04,9.8856395128026037e+04,2.9814564953163011e+02,7.8306666666671094e+02,1.7990476190476642e+01
6.7140000000003795e+01,9.8842465945349482e+04,9.8856395128026037e+04,2.9814564953163011e+02,7.8330000000004418e+02,1.7992857142857595e+01
6.7160000000003805e+01,9.8841754241355535e+04,9.8856395128026037e+04,2.9814564953163011e+02,7.8353333333337764e+02,1.7995238095238548e+01
6.7180000000003801e+01,9.8841042553601714e+04,9.8856395128026037e+04,2.9814564953163011e+02,7.8376666666671099e+02,1.7997619047619501e+01
6.7200000000003797e+01,9.8840330882087757e+04,9.8856395128026037e+04,2.9809018796305065e+02,7.8400000000004422e+02,1.8000000000000451e+01
6.7220000000003793e+01,9.8839619226813360e+04,9.8853716328021081e+04,2.9809018796305065e+02,7.8423333333337757e+02,1.8002380952381401e+01
6.7240000000003803e+01,9.8838907587778245e+04,9.8853716328021081e+04,2.9809018796305065e+02,7.8446666666671103e+02,1.8004761904762358e+01
6.7260000000003799e+01,9.8838195964982137e+04,9.8853716328021081e+04,2.9809018796305065e+02,7.8470000000004427e+02,1.8007142857143307e+01
6.7280000000003795e+01,9.8837484358424743e+04,9.8853716328021081e+04,2.9809018796305065e+02,7.8493333333337762e+02,1.8009523809524261e+01
6.7300000000003706e+01,9.8836772768105788e+04,9.8853716328021081e+04,2.9809018796305065e+02,7.8516666666670983e+02,1.8011904761905203e+01
6.7320000000003702e+01,9.8836061194024966e+04,9.8847748244267670e+04,2.9809018796305065e+02,7.8540000000004318e+02,1.8014285714286153e+01
6.7340000000003698e+01,9.8835349636182029e+04,9.8847748244267670e+04,2.9809018796305065e+02,7.8563333333337641e+02,1.8016666666667106e+01
6.7360000000003694e+01,9.8834638094576672e+04,9.8847748244267670e+04,2.9809018796305065e+02,7.8586666666670976e+02,1.8019047619048060e+01
6.7380000000003704e+01,9.8833926569208605e+04,9.8847748244267670e+04,2.9809018796305065e+02,7.8610000000004322e+02,1.8021428571429013e+01
6.7400000000003701e+01,9.8833215060077564e+04,9.8847748244267670e+04,2.9808096097052487e+02,7.8633333333337646e+02,1.8023809523809966e+01
6.7420000000003697e+01,9.8832503567183245e+04,9.8849140423666162e+04,2.9808096097052487e+02,7.8656666666670981e+02,1.8026190476190916e+01
6.7440000000003707e+01,9.8831792090525385e+04,9.8849140423666162e+04,2.9808096097052487e+02,7.8680000000004316e+02,1.8028571428571869e+01
6.7460000000003703e+01,9.8831080630103679e+04,9.8849140423666162e+04,2.9808096097052487e+02,7.8703333333337650e+02,1.8030952380952819e+01
6.7480000000003699e+01,9.8830369185917865e+04,9.8849140423666162e+04,2.9808096097052487e+02,7.8726666666670974e+02,1.8033333333333772e+01
6.7500000000003695e+01,9.8829657757967652e+04,9.8849140423666162e+04,2.9808096097052487e+02,7.8750000000004309e+02,1.8035714285714725e+01
6.7520000000003705e+01,9.8828946346252735e+04,9.8842238356173228e+04,2.9808096097052487e+02,7.8773333333337655e+02,1.8038095238095678e+01
6.7540000000003701e+01,9.8828234950772865e+04,9.8842238356173228e+04,2.9808096097052487e+02,7.8796666666670978e+02,1.8040476190476632e+01
6.7560000000003697e+01,9.8827523571527723e+04,9.8842238356173228e+04,2.9808096097052487e+02,7.8820000000004313e+02,1.8042857142857585e+01
6.7580000000003693e+01,9.8826812208517062e+04,9.8842238356173228e+04,2.9808096097052487e+02,7.8843333333337637e+02,1.8045238095238535e+01
6.7600000000003703e+01,9.8826100861740590e+04,9.8842238356173228e+04,2.9803707471109414e+02,7.8866666666670983e+02,1.8047619047619488e+01
6.7620000000003699e+01,9.8825389531198001e+04,9.8839939514106503e+04,2.9803707471109414e+02,7.8890000000004306e+02,1.8050000000000438e+01
6.7640000000003695e+01,9.8824678216889035e+04,9.8839939514106503e+04,2.9803707471109414e+02,7.8913333333337641e+02,1.8052380952381391e+01
6.7660000000003706e+01,9.8823966918813385e+04,9.8839939514106503e+04,2.9803707471109414e+02,7.8936666666670988e+02,1.8054761904762344e+01
6.7680000000003702e+01,9.8823255636970789e+04,9.8839939514106503e+04,2.9803707471109414e+02,7.8960000000004311e+02,1.8057142857143297e+01
6.7700000000003698e+01,9.8822544371360957e+04,9.8839939514106503e+04,2.9803707471109414e+02,7.8983333333337646e+02,1.8059523809524251e+01
6.7720000000003694e+01,9.8821833121983611e+04,9.8833804427110721e+04,2.9803707471109414e+02,7.9006666666670969e+02,1.8061904761905200e+01
6.7740000000003704e+01,9.8821121888838461e+04,9.8833804427110721e+04,2.9803707471109414e+02,7.9030000000004316e+02,1.8064285714286157e+01
6.7760000000003700e+01,9.8820410671925201e+04,9.8833804427110721e+04,2.9803707471109414e+02,7.9053333333337650e+02,1.8066666666667107e+01
6.7780000000003696e+01,9.8819699471243599e+04,9.8833804427110721e+04,2.9803707471109414e+02,7.9076666666670974e+02,1.8069047619048057e+01
6.7800000000003607e+01,9.8818988286793319e+04,9.8833804427110721e+04,2.9802631899422437e+02,7.9100000000004206e+02,1.8071428571429003e+01
6.7820000000003603e+01,9.8818277118574115e+04,9.8834389016543646e+04,2.9802631899422437e+02,7.9123333333337530e+02,1.8073809523809953e+01
6.7840000000003599e+01,9.8817565966585709e+04,9.8834389016543646e+04,2.9802631899422437e+02,7.9146666666670865e+02,1.8076190476190902e+01
6.7860000000003595e+01,9.8816854830827768e+04,9.8834389016543646e+04,2.9802631899422437e+02,7.9170000000004188e+02,1.8078571428571856e+01
6.7880000000003605e+01,9.8816143711300057e+04,9.8834389016543646e+04,2.9802631899422437e+02,7.9193333333337534e+02,1.8080952380952809e+01
6.7900000000003601e+01,9.8815432608002258e+04,9.8834389016543646e+04,2.9802631899422437e+02,7.9216666666670869e+02,1.8083333333333762e+01
6.7920000000003597e+01,9.8814721520934108e+04,9.8827679378591434e+04,2.9802631899422437e+02,7.9240000000004193e+02,1.8085714285714715e+01
6.7940000000003593e+01,9.8814010450095331e+04,9.8827679378591434e+04,2.9802631899422437e+02,7.9263333333337516e+02,1.8088095238095665e+01
6.7960000000003603e+01,9.8813299395485621e+04,9.8827679378591434e+04,2.9802631899422437e+02,7.9286666666670862e+02,1.8090476190476618e+01
6.7980000000003599e+01,9.8812588357104716e+04,9.8827679378591434e+04,2.9802631899422437e+02,7.9310000000004197e+02,1.8092857142857572e+01
6.8000000000003595e+01,9.8811877334952311e+04,9.8827679378591434e+04,2.9800224261364474e+02,7.9333333333337521e+02,1.8095238095238521e+01
6.8020000000003606e+01,9.8811166329028143e+04,9.8826307623346627e+04,2.9800224261364474e+02,7.9356666666670867e+02,1.8097619047619474e+01
6.8040000000003602e+01,9.8810455339331907e+04,9.8826307623346627e+04,2.9800224261364474e+02,7.9380000000004202e+02,1.8100000000000428e+01
6.8060000000003598e+01,9.8809744365863357e+04,9.8826307623346627e+04,2.9800224261364474e+02,7.9403333333337525e+02,1.8102380952381381e+01
6.8080000000003594e+01,9.8809033408622156e+04,9.8826307623346627e+04,2.9800224261364474e+02,7.9426666666670860e+02,1.8104761904762334e+01
6.8100000000003604e+01,9.8808322467608072e+04,9.8826307623346627e+04,2.9800224261364474e+02,7.9450000000004195e+02,1.8107142857143288e+01
6.8120000000003600e+01,9.8807611542820800e+04,9.8819954574739677e+04,2.9800224261364474e+02,7.9473333333337530e+02,1.8109523809524237e+01
6.8140000000003596e+01,9.8806900634260033e+04,9.8819954574739677e+04,2.9800224261364474e+02,7.9496666666670853e+02,1.8111904761905187e+01
6.8160000000003606e+01,9.8806189741925526e+04,9.8819954574739677e+04,2.9800224261364474e+02,7.9520000000004200e+02,1.8114285714286144e+01
6.8180000000003602e+01,9.8805478865816971e+04,9.8819954574739677e+04,2.9800224261364474e+02,7.9543333333337534e+02,1.8116666666667093e+01
6.8200000000003598e+01,9.8804768005934107e+04,9.8819954574739677e+04,2.9795003563374735e+02,7.9566666666670858e+02,1.8119047619048047e+01
6.8220000000003594e+01,9.8804057162276615e+04,9.8816917815888533e+04,2.9795003563374735e+02,7.9590000000004193e+02,1.8121428571429000e+01
6.8240000000003604e+01,9.8803346334844260e+04,9.8816917815888533e+04,2.9795003563374735e+02,7.9613333333337539e+02,1.8123809523809953e+01
6.8260000000003600e+01,9.8802635523636724e+04,9.8816917815888533e+04,2.9795003563374735e+02,7.9636666666670862e+02,1.8126190476190907e+01
6.8280000000003596e+01,9.8801924728653728e+04,9.8816917815888533e+04,2.9795003563374735e+02,7.9660000000004197e+02,1.8128571428571856e+01
6.8300000000003493e+01,9.8801213949894998e+04,9.8816917815888533e+04,2.9795003563374735e+02,7.9683333333337407e+02,1.8130952380952799e+01
6.8320000000003503e+01,9.8800503187360242e+04,9.8811403159042544e+04,2.9795003563374735e+02,7.9706666666670753e+02,1.8133333333333752e+01
6.8340000000003499e+01,9.8799792441049169e+04,9.8811403159042544e+04,2.9795003563374735e+02,7.9730000000004077e+02,1.8135714285714702e+01
6.8360000000003495e+01,9.8799081710961531e+04,9.8811403159042544e+04,2.9795003563374735e+02,7.9753333333337412e+02,1.8138095238095651e+01
6.8380000000003506e+01,9.8798370997096994e+04,9.8811403159042544e+04,2.9795003563374735e+02,7.9776666666670758e+02,1.8140476190476605e+01
6.8400000000003502e+01,9.8797660299455310e+04,9.8811403159042544e+04,2.9794044665064263e+02,7.9800000000004081e+02,1.8142857142857558e+01
6.8420000000003498e+01,9.8796949618036175e+04,9.8812116347081828e+04,2.9794044665064263e+02,7.9823333333337405e+02,1.8145238095238511e+01
6.8440000000003494e+01,9.8796238952839340e+04,9.8812116347081828e+04,2.9794044665064263e+02,7.9846666666670740e+02,1.8147619047619465e+01
6.8460000000003504e+01,9.8795528303864499e+04,9.8812116347081828e+04,2.9794044665064263e+02,7.9870000000004086e+02,1.8150000000000418e+01
6.8480000000003500e+01,9.8794817671111348e+04,9.8812116347081828e+04,2.9794044665064263e+02,7.9893333333337409e+02,1.8152380952381371e+01
6.8500000000003496e+01,9.8794107054579639e+04,9.8812116347081828e+04,2.9794044665064263e+02,7.9916666666670744e+02,1.8154761904762321e+01
6.8520000000003506e+01,9.8793396454269052e+04,9.8805753478347673e+04,2.9794044665064263e+02,7.9940000000004090e+02,1.8157142857143274e+01
6.8540000000003502e+01,9.8792685870179354e+04,9.8805753478347673e+04,2.9794044665064263e+02,7.9963333333337414e+02,1.8159523809524224e+01
6.8560000000003498e+01,9.8791975302310209e+04,9.8805753478347673e+04,2.9794044665064263e+02,7.9986666666670749e+02,1.8161904761905177e+01
6.8580000000003494e+01,9.8791264750661372e+04,9.8805753478347673e+04,2.9794044665064263e+02,8.0010000000004072e+02,1.8164285714286130e+01
6.8600000000003504e+01,9.8790554215232551e+04,9.8805753478347673e+04,2.9790008943045598e+02,8.0033333333337418e+02,1.8166666666667084e+01
6.8620000000003500e+01,9.8789843696023439e+04,9.8803123266909650e+04,2.9790008943045598e+02,8.0056666666670742e+02,1.8169047619048037e+01
6.8640000000003496e+01,9.8789133193033791e+04,9.8803123266909650e+04,2.9790008943045598e+02,8.0080000000004077e+02,1.8171428571428986e+01
6.8660000000003507e+01,9.8788422706263285e+04,9.8803123266909650e+04,2.9790008943045598e+02,8.0103333333337423e+02,1.8173809523809943e+01
6.8680000000003503e+01,9.8787712235711660e+04,9.8803123266909650e+04,2.9790008943045598e+02,8.0126666666670747e+02,1.8176190476190893e+01
6.8700000000003499e+01,9.8787001781378625e+04,9.8803123266909650e+04,2.9790008943045598e+02,8.0150000000004081e+02,1.8178571428571843e+01
6.8720000000003495e+01,9.8786291343263918e+04,9.8797454132353305e+04,2.9790008943045598e+02,8.0173333333337405e+02,1.8180952380952796e+01
6.8740000000003505e+01,9.8785580921367233e+04,9.8797454132353305e+04,2.9790008943045598e+02,8.0196666666670751e+02,1.8183333333333749e+01
6.8760000000003501e+01,9.8784870515688279e+04,9.8797454132353305e+04,2.9790008943045598e+02,8.0220000000004086e+02,1.8185714285714702e+01
6.8780000000003497e+01,9.8784160126226794e+04,9.8797454132353305e+04,2.9790008943045598e+02,8.0243333333337409e+02,1.8188095238095656e+01
6.8800000000003493e+01,9.8783449752982473e+04,9.8797454132353305e+04,2.9788887130433386e+02,8.0266666666670733e+02,1.8190476190476605e+01
6.8820000000003404e+01,9.8782739395955068e+04,9.8797340998347514e+04,2.9788887130433386e+02,8.0290000000003965e+02,1.8192857142857548e+01
6.8840000000003400e+01,9.8782029055144274e+04,9.8797340998347514e+04,2.9788887130433386e+02,8.0313333333337300e+02,1.8195238095238501e+01
6.8860000000003396e+01,9.8781318730549785e+04,9.8797340998347514e+04,2.9788887130433386e+02,8.0336666666670624e+02,1.8197619047619451e+01
6.8880000000003406e+01,9.8780608422171368e+04,9.8797340998347514e+04,2.9788887130433386e+02,8.0360000000003970e+02,1.8200000000000404e+01
6.8900000000003402e+01,9.8779898130008689e+04,9.8797340998347514e+04,2.9788887130433386e+02,8.0383333333337293e+02,1.8202380952381358e+01
6.8920000000003398e+01,9.8779187854061500e+04,9.8791185462231253e+04,2.9788887130433386e+02,8.0406666666670628e+02,1.8204761904762307e+01
6.8940000000003394e+01,9.8778477594329510e+04,9.8791185462231253e+04,2.9788887130433386e+02,8.0430000000003952e+02,1.8207142857143261e+01
6.8960000000003404e+01,9.8777767350812399e+04,9.8791185462231253e+04,2.9788887130433386e+02,8.0453333333337298e+02,1.8209523809524214e+01
6.8980000000003400e+01,9.8777057123509949e+04,9.8791185462231253e+04,2.9788887130433386e+02,8.0476666666670633e+02,1.8211904761905167e+01
6.9000000000003396e+01,9.8776346912421825e+04,9.8791185462231253e+04,2.9786596350139808e+02,8.0500000000003956e+02,1.8214285714286120e+01
6.9020000000003407e+01,9.8775636717547779e+04,9.8789333542905064e+04,2.9786596350139808e+02,8.0523333333337303e+02,1.8216666666667074e+01
6.9040000000003403e+01,9.8774926538887492e+04,9.8789333542905064e+04,2.9786596350139808e+02,8.0546666666670637e+02,1.8219047619048023e+01
6.9060000000003399e+01,9.8774216376440716e+04,9.8789333542905064e+04,2.9786596350139808e+02,8.0570000000003961e+02,1.8221428571428973e+01
6.9080000000003395e+01,9.8773506230207160e+04,9.8789333542905064e+04,2.9786596350139808e+02,8.0593333333337284e+02,1.8223809523809926e+01
6.9100000000003405e+01,9.8772796100186504e+04,9.8789333542905064e+04,2.9786596350139808e+02,8.0616666666670631e+02,1.8226190476190880e+01
6.9120000000003401e+01,9.8772085986378515e+04,9.8783510503489626e+04,2.9786596350139808e+02,8.0640000000003965e+02,1.8228571428571833e+01
6.9140000000003397e+01,9.8771375888782874e+04,9.8783510503489626e+04,2.9786596350139808e+02,8.0663333333337289e+02,1.8230952380952786e+01
6.9160000000003393e+01,9.8770665807399331e+04,9.8783510503489626e+04,2.9786596350139808e+02,8.0686666666670624e+02,1.8233333333333739e+01
6.9180000000003403e+01,9.8769955742227554e+04,9.8783510503489626e+04,2.9786596350139808e+02,8.0710000000003970e+02,1.8235714285714693e+01
6.9200000000003399e+01,9.8769245693267323e+04,9.8783510503489626e+04,2.9781684472284616e+02,8.0733333333337293e+02,1.8238095238095642e+01
6.9220000000003395e+01,9.8768535660518304e+04,9.8780091019405372e+04,2.9781684472284616e+02,8.0756666666670628e+02,1.8240476190476592e+01
6.9240000000003405e+01,9.8767825643980221e+04,9.8780091019405372e+04,2.9781684472284616e+02,8.0780000000003974e+02,1.8242857142857545e+01
6.9260000000003402e+01,9.8767115643652825e+04,9.8780091019405372e+04,2.9781684472284616e+02,8.0803333333337298e+02,1.8245238095238498e+01
6.9280000000003398e+01,9.8766405659535783e+04,9.8780091019405372e+04,2.9781684472284616e+02,8.0826666666670621e+02,1.8247619047619452e+01
6.9300000000003394e+01,9.8765695691628847e+04,9.8780091019405372e+04,2.9781684472284616e+02,8.0850000000003956e+02,1.8250000000000405e+01
6.9320000000003304e+01,9.8764985739931741e+04,9.8775055371364404e+04,2.9781684472284616e+02,8.0873333333337189e+02,1.8252380952381344e+01
6.9340000000003300e+01,9.8764275804444143e+04,9.8775055371364404e+04,2.9781684472284616e+02,8.0896666666670512e+02,1.8254761904762297e+01
6.9360000000003296e+01,9.8763565885165794e+04,9.8775055371364404e+04,2.9781684472284616e+02,8.0920000000003847e+02,1.8257142857143251e+01
6.9380000000003307e+01,9.8762855982096415e+04,9.8775055371364404e+04,2.9781684472284616e+02,8.0943333333337182e+02,1.8259523809524204e+01
6.9400000000003303e+01,9.8762146095235716e+04,9.8775055371364404e+04,2.9780695966761272e+02,8.0966666666670517e+02,1.8261904761905157e+01
6.9420000000003299e+01,9.8761436224583420e+04,9.8775088660521404e+04,2.9780695966761272e+02,8.0990000000003840e+02,1.8264285714286107e+01
6.9440000000003295e+01,9.8760726370139222e+04,9.8775088660521404e+04,2.9780695966761272e+02,8.1013333333337175e+02,1.8266666666667057e+01
6.9460000000003305e+01,9.8760016531902860e+04,9.8775088660521404e+04,2.9780695966761272e+02,8.1036666666670521e+02,1.8269047619048010e+01
6.9480000000003301e+01,9.8759306709874043e+04,9.8775088660521404e+04,2.9780695966761272e+02,8.1060000000003845e+02,1.8271428571428963e+01
6.9500000000003297e+01,9.8758596904052509e+04,9.8775088660521404e+04,2.9780695966761272e+02,8.1083333333337180e+02,1.8273809523809916e+01
6.9520000000003293e+01,9.8757887114437923e+04,9.8769281565417506e+04,2.9780695966761272e+02,8.1106666666670503e+02,1.8276190476190870e+01
6.9540000000003303e+01,9.8757177341030067e+04,9.8769281565417506e+04,2.9780695966761272e+02,8.1130000000003849e+02,1.8278571428571823e+01
6.9560000000003299e+01,9.8756467583828620e+04,9.8769281565417506e+04,2.9780695966761272e+02,8.1153333333337173e+02,1.8280952380952773e+01
6.9580000000003295e+01,9.8755757842833293e+04,9.8769281565417506e+04,2.9780695966761272e+02,8.1176666666670508e+02,1.8283333333333726e+01
6.9600000000003305e+01,9.8755048118043822e+04,9.8769281565417506e+04,2.9776993649600905e+02,8.1200000000003854e+02,1.8285714285714679e+01
6.9620000000003301e+01,9.8754338409459902e+04,9.8766300640459245e+04,2.9776993649600905e+02,8.1223333333337177e+02,1.8288095238095629e+01
6.9640000000003297e+01,9.8753628717081287e+04,9.8766300640459245e+04,2.9776993649600905e+02,8.1246666666670512e+02,1.8290476190476582e+01
6.9660000000003294e+01,9.8752919040907655e+04,9.8766300640459245e+04,2.9776993649600905e+02,8.1270000000003836e+02,1.8292857142857535e+01
6.9680000000003304e+01,9.8752209380938759e+04,9.8766300640459245e+04,2.9776993649600905e+02,8.1293333333337182e+02,1.8295238095238489e+01
6.9700000000003300e+01,9.8751499737174279e+04,9.8766300640459245e+04,2.9776993649600905e+02,8.1316666666670517e+02,1.8297619047619442e+01
6.9720000000003296e+01,9.8750790109613939e+04,9.8761114993978787e+04,2.9776993649600905e+02,8.1340000000003840e+02,1.8300000000000392e+01
6.9740000000003306e+01,9.8750080498257492e+04,9.8761114993978787e+04,2.9776993649600905e+02,8.1363333333337187e+02,1.8302380952381345e+01
6.9760000000003302e+01,9.8749370903104602e+04,9.8761114993978787e+04,2.9776993649600905e+02,8.1386666666670510e+02,1.8304761904762298e+01
6.9780000000003298e+01,9.8748661324155037e+04,9.8761114993978787e+04,2.9776993649600905e+02,8.1410000000003845e+02,1.8307142857143248e+01
6.9800000000003294e+01,9.8747951761408462e+04,9.8761114993978787e+04,2.9775831868497471e+02,8.1433333333337168e+02,1.8309523809524201e+01
6.9820000000003205e+01,9.8747242214864644e+04,9.8760311321294270e+04,2.9775831868497471e+02,8.1456666666670401e+02,1.8311904761905144e+01
6.9840000000003201e+01,9.8746532684523278e+04,9.8760311321294270e+04,2.9775831868497471e+02,8.1480000000003736e+02,1.8314285714286093e+01
6.9860000000003197e+01,9.8745823170384072e+04,9.8760311321294270e+04,2.9775831868497471e+02,8.1503333333337059e+02,1.8316666666667047e+01
6.9880000000003193e+01,9.8745113672446751e+04,9.8760311321294270e+04,2.9775831868497471e+02,8.1526666666670383e+02,1.8319047619048000e+01
6.9900000000003203e+01,9.8744404190711022e+04,9.8760311321294270e+04,2.9775831868497471e+02,8.1550000000003729e+02,1.8321428571428953e+01
6.9920000000003199e+01,9.8743694725176640e+04,9.8754718378756559e+04,2.9775831868497471e+02,8.1573333333337064e+02,1.8323809523809906e+01
6.9940000000003195e+01,9.8742985275843268e+04,9.8754718378756559e+04,2.9775831868497471e+02,8.1596666666670387e+02,1.8326190476190856e+01
6.9960000000003205e+01,9.8742275842710646e+04,9.8754718378756559e+04,2.9775831868497471e+02,8.1620000000003733e+02,1.8328571428571809e+01
6.9980000000003201e+01,9.8741566425778510e+04,9.8754718378756559e+04,2.9775831868497471e+02,8.1643333333337068e+02,1.8330952380952759e+01
7.0000000000003197e+01,9.8740857025046556e+04,9.8754718378756559e+04,2.9773655045123104e+02,8.1666666666670392e+02,1.8333333333333712e+01
7.0020000000003193e+01,9.8740147640514508e+04,9.8752384548589034e+04,2.9773655045123104e+02,8.1690000000003727e+02,1.8335714285714666e+01
7.0040000000003204e+01,9.8739438272182058e+04,9.8752384548589034e+04,2.9773655045123104e+02,8.1713333333337062e+02,1.8338095238095619e+01
7.0060000000003200e+01,9.8738728920048976e+04,9.8752384548589034e+04,2.9773655045123104e+02,8.1736666666670396e+02,1.8340476190476572e+01
7.0080000000003196e+01,9.8738019584114940e+04,9.8752384548589034e+04,2.9773655045123104e+02,8.1760000000003720e+02,1.8342857142857525e+01
7.0100000000003206e+01,9.8737310264379659e+04,9.8752384548589034e+04,2.9773655045123104e+02,8.1783333333337066e+02,1.8345238095238479e+01
7.0120000000003202e+01,9.8736600960842887e+04,9.8747097502471341e+04,2.9773655045123104e+02,8.1806666666670401e+02,1.8347619047619428e+01
7.0140000000003198e+01,9.8735891673504288e+04,9.8747097502471341e+04,2.9773655045123104e+02,8.1830000000003724e+02,1.8350000000000378e+01
7.0160000000003194e+01,9.8735182402363644e+04,9.8747097502471341e+04,2.9773655045123104e+02,8.1853333333337059e+02,1.8352380952381331e+01
7.0180000000003204e+01,9.8734473147420620e+04,9.8747097502471341e+04,2.9773655045123104e+02,8.1876666666670405e+02,1.8354761904762285e+01
7.0200000000003200e+01,9.8733763908674955e+04,9.8747097502471341e+04,2.9769036349825160e+02,8.1900000000003729e+02,1.8357142857143238e+01
